Gene,ETOH_DMSO_R1,ETOH_MRTX_R1,Tam_DMSO_R1,Tam_MRTX_R1,ETOH_DMSO_R2,ETOH_MRTX_R2,Tam_DMSO_R2,Tam_MRTX_R2
2810455O05Rik,3.257985693,3.393653009,3.509120784,3.551732836,3.63866916,4.30290867,3.45815989,3.830110394
2810459M11Rik,4.263315024,4.836843266,3.730501544,3.551732836,3.051308336,3.788767283,2.711532574,3.159232406
2900005J15Rik,0,0.964193439,2.736560896,3.289309488,1.029542097,2.790205635,1.687091337,3.159232406
2900009J06Rik,6.557046868,5.835605223,4.009537519,4.287475537,6.343158519,5.761698915,4.900185226,4.41106072
2900026A02Rik,10.66373885,10.70805757,11.1130854,10.76139333,10.26667728,10.28946482,11.03851079,11.06367282
2900052L18Rik,5.797303689,6.320678128,6.257965265,6.407076994,5.41464462,6.024672223,5.639275725,6.6011619
2900060B14Rik,1.050193754,2.264203111,3.624053349,3.137713623,2.633868519,2.305928457,3.304550997,2.434968089
2900060N12Rik,3.675690319,4.454267698,4.826795127,5.212605428,4.641063504,5.439862462,4.536095438,4.682693114
2900076A07Rik,6.980534094,6.834985802,6.409863038,6.796923496,7.13488231,7.056937549,6.506411058,6.830770065
2900089D17Rik,3.549432527,3.839316169,4.675107557,5.822325618,3.222033221,4.30290867,4.729595549,5.703966543
2900093K20Rik,6.306863349,6.137933649,5.167234022,6.407076994,6.207430927,5.735233492,5.671053823,5.887021046
3000002C10Rik,4.263315024,4.929797973,5.241122447,5.488071785,5.144267307,5.024977687,5.146128137,4.868299167
3010003L21Rik,5.522744199,6.33774123,6.604390824,7.123839458,6.890878485,6.721628025,6.624729814,6.958966345
3110006O06Rik,0,0.964193439,0.959126774,3.137713623,1.624219046,0.990021039,0,1.865726534
3110009E18Rik,5.453923055,5.251261876,4.380368515,5.356903293,5.78532989,5.595093932,5.100179829,4.993342225
3110009F21Rik,3.675690319,2.74541698,6.96210242,4.77237795,4.963469991,5.109831678,6.982239127,5.214967731
3110040N11Rik,8.201640599,7.983037547,7.7816142,7.876752971,8.06389287,7.793843394,7.734821596,7.713672615
3110045C21Rik,5.00240685,5.483646022,6.517854376,6.607934791,6.305664465,6.38960075,6.523919522,6.534131553
3110056K07Rik,7.164076819,6.916745745,7.368760563,7.834232916,6.785870963,6.957412544,7.278865287,7.245432068
3110067C02Rik,2.401420696,3.393653009,3.509120784,4.053334092,3.051308336,3.152136624,3.304550997,3.63918141
3110070M22Rik,3.411056229,4.515533794,4.16947533,4.488870016,3.051308336,4.504411093,4.229630007,4.469632952
3110082I17Rik,9.209662887,9.226801595,8.845014959,8.771148106,9.476260088,9.283785231,8.951183345,8.606381493
3110083C13Rik,3.086725277,3.25682234,4.505576862,4.77237795,3.512702516,3.303915968,3.304550997,4.149632523
3222401L13Rik,1.050193754,2.936742981,4.380368515,4.053334092,3.051308336,3.152136624,4.047929096,4.41106072
3300002I08Rik,5.711461345,5.882870983,4.964040444,5.134656606,4.303398811,4.504411093,5.146128137,5.24880802
3300002P09Rik,4.738734904,6.057820694,5.72594027,5.846976938,6.03486115,6.519348219,6.102491985,6.124273744
3830406C13Rik,7.446842503,7.747983553,8.174728511,8.725347062,7.723544897,8.149967598,8.080755243,8.606381493
3830408C21Rik,4.679681785,4.788019008,4.380368515,5.286557687,4.641063504,4.934819288,4.845532959,5.214967731
3930402G23Rik,3.257985693,3.633625333,3.829632355,1.9728693,4.811254298,4.151017534,3.840000937,3.009353972
4122401K19Rik,2.667674102,3.25682234,4.243251938,3.773688629,3.961555469,3.566614686,2.443642934,3.998699243
4632404H12Rik,6.770189491,7.03653885,7.448904552,7.364808027,6.928366088,7.208925705,7.247591968,7.09541528
4632411P08Rik,4.679681785,5.355468968,6.848498624,6.882878074,6.500775856,6.609532887,6.849668099,6.434727631
4632427E13Rik,4.486467174,5.251261876,5.699972749,5.579170788,5.611860108,5.150457663,5.980983016,5.751953302
4632428C04Rik,6.097208355,6.176381364,6.166112061,6.471909577,6.379702777,6.487988813,6.523919522,6.614202189
4633401B06Rik,1.050193754,2.264203111,0.959126774,2.77630642,2.368909375,2.568292345,2.114401213,3.009353972
4731419I09Rik,3.899224286,4.019306936,4.313438592,5.052254449,3.961555469,4.788047569,4.603520614,4.286260155
4732416N19Rik,3.257985693,3.633625333,4.243251938,4.609036562,3.961555469,3.152136624,4.667934831,4.286260155
4732419C18Rik,7.185460945,6.709511242,6.127668248,6.113975777,7.597341977,6.991356155,6.591902898,6.70232585
4732440D04Rik,5.522744199,5.994674408,6.127668248,6.963998231,5.483422459,6.002650616,6.235962352,6.750366313
4732463B04Rik,0,0,2.927693521,2.292970411,1.029542097,0.990021039,2.443642934,3.009353972
4732465J04Rik,4.180539918,4.019306936,2.927693521,3.773688629,3.961555469,4.887535249,3.72359965,3.419073943
4732471J01Rik,5.488743961,5.543702492,5.699972749,5.423977741,4.756724737,5.228430702,5.92936132,4.911195735
4732490B19Rik,1.050193754,2.264203111,2.736560896,3.137713623,3.754514997,2.568292345,2.937383043,2.842080403
4732491K20Rik,2.667674102,4.179312381,4.380368515,3.966006149,4.914494415,5.024977687,4.536095438,4.731380815
4732496C06Rik,4.415849969,4.630773111,3.624053349,3.666974962,4.142578419,4.373250014,3.840000937,3.737802088
4833407H14Rik,5.095715428,4.97412177,6.360986124,5.918500073,5.9644263,6.002650616,6.078995138,5.865369743
4833408A19Rik,4.415849969,3.740133422,5.007033214,5.134656606,4.756724737,4.934819288,4.312562184,4.82408794
4833412K13Rik,3.257985693,2.936742981,2.516182617,1.9728693,2.857634183,1.571641822,1.077266385,2.178242633
4833413G10Rik,5.488743961,5.286840491,5.410810644,5.052254449,5.378985724,5.024977687,4.788728556,5.407037356
4833417C18Rik,4.341597482,3.839316169,2.927693521,4.213571538,3.63866916,3.788767283,3.45815989,3.53332125
4833418N02Rik,4.092724932,5.058882069,5.646591998,6.072768111,4.914494415,4.735606811,5.702147007,5.970516221
4833419F23Rik,2.401420696,0.964193439,3.384233317,3.773688629,2.044089349,1.571641822,2.443642934,2.652837165
4833419O12Rik,2.401420696,0,3.096441072,1.9728693,2.633868519,1.985005555,2.937383043,2.178242633
4833420G17Rik,10.14573348,9.897655565,9.553793577,9.835655614,9.854466508,9.923972962,9.626136691,9.837817788
4833438C02Rik,8.253183075,8.16134228,7.448904552,7.906375041,8.233218704,8.260808188,7.5247818,8.131532916
4833439L19Rik,12.95063103,12.63095772,12.02298959,12.32511367,12.46946212,12.34000043,12.07240821,12.34945446
4833445I07Rik,3.791782327,4.253117746,5.619142202,5.549439061,4.86379765,5.265891805,5.39476331,5.602921698
4833447P13Rik,5.65125739,6.436087273,6.409863038,6.093519066,6.247530498,6.534775953,6.078995138,6.405021458
4921507P07Rik,6.027872306,6.016031746,5.646591998,4.822958806,5.838808506,5.265891805,5.606781859,5.576514623
4921515G04Rik,1.050193754,2.936742981,2.516182617,3.289309488,2.368909375,2.790205635,0,3.159232406
4921524J17Rik,9.727935901,9.484080348,8.815086128,8.780776262,9.484672815,9.395743869,8.864509109,8.781324834
4921531C22Rik,4.092724932,5.251261876,7.175007413,7.133891338,5.449443358,5.534990448,7.247591968,6.874780078
4921534A09Rik,0,3.740133422,2.927693521,2.77630642,2.044089349,1.985005555,2.711532574,2.842080403
4921536K21Rik,5.344114559,4.454267698,4.919727019,4.77237795,5.056698968,4.68118774,5.432334763,4.731380815
4930405A21Rik,3.086725277,4.019306936,4.727462298,4.964859109,4.303398811,3.152136624,4.667934831,4.911195735
4930412C18Rik,5.344114559,4.836843266,3.829632355,4.488870016,4.303398811,4.504411093,4.312562184,3.294995241
4930412F12Rik,2.074650594,1.537020172,2.255963294,2.292970411,0,0.990021039,2.443642934,3.009353972
4930412M03Rik,3.791782327,2.264203111,1.530203421,3.137713623,3.63866916,2.568292345,2.443642934,3.009353972
4930417H01Rik,2.892361419,2.264203111,2.736560896,2.968297496,2.633868519,2.790205635,1.687091337,1.466240516
4930423D22Rik,2.401420696,4.253117746,5.442478316,6.894749685,4.303398811,5.189970893,5.539512533,6.690061551
4930423K06Rik,3.791782327,5.513986738,6.951136236,7.062011457,5.94016255,5.98028765,7.091955486,7.194247466
4930426I24Rik,2.667674102,3.393653009,3.096441072,3.551732836,2.368909375,3.303915968,1.687091337,3.63918141
4930430F08Rik,7.826170127,7.676014274,7.502468774,7.479611796,7.74471362,7.904868067,7.407056966,7.185537324
4930431P19Rik,3.999216326,4.390284017,4.16947533,5.134656606,4.225228331,4.565775125,4.390985108,4.149632523
4930432E11Rik,0,1.537020172,0,0,1.624219046,1.985005555,2.711532574,3.159232406
4930434J08Rik,2.074650594,3.393653009,3.829632355,3.551732836,2.368909375,2.568292345,3.72359965,4.219563117
4930439D14Rik,1.050193754,0.964193439,3.096441072,2.968297496,1.029542097,1.985005555,1.077266385,2.434968089
4930447F24Rik,6.141647691,5.57281851,4.505576862,0,5.729792332,4.788047569,3.304550997,3.294995241
4930449C09Rik,2.401420696,2.524781453,4.243251938,4.609036562,2.368909375,3.888207015,4.390985108,4.731380815
4930451E10Rik,3.086725277,3.393653009,2.927693521,2.292970411,3.512702516,3.152136624,3.596975923,3.53332125
4930453L07Rik,2.667674102,0,2.516182617,1.9728693,3.222033221,1.571641822,2.711532574,0.911886927
4930453N24Rik,8.749514099,9.254020857,9.650177347,9.997169224,9.373550952,9.58362484,9.810423239,9.87350493
4930455G09Rik,2.667674102,2.74541698,3.509120784,3.966006149,1.624219046,2.790205635,1.077266385,4.149632523
4930458D05Rik,4.263315024,4.323330428,5.007033214,4.609036562,4.641063504,4.838648818,4.141638214,4.580092609
4930461G14Rik,3.411056229,3.393653009,4.444330582,2.292970411,3.961555469,3.788767283,4.465363955,3.53332125
4930466K18Rik,3.549432527,3.932116692,3.829632355,3.137713623,4.142578419,3.981232466,4.141638214,3.159232406
4930470G03Rik,4.092724932,3.633625333,2.516182617,2.968297496,4.377550547,4.504411093,3.72359965,2.842080403
4930473A02Rik,2.892361419,1.94595129,2.516182617,2.77630642,2.633868519,1.571641822,2.937383043,1.865726534
4930481B07Rik,6.097208355,6.137933649,5.825374418,5.579170788,5.642259187,5.813216353,5.468952542,5.654328574
4930483J18Rik,3.086725277,3.633625333,3.730501544,2.77630642,2.044089349,2.305928457,2.937383043,3.737802088
4930500F10Rik,2.892361419,3.1056412,4.009537519,4.488870016,3.051308336,3.888207015,3.304550997,4.286260155
4930500H12Rik,1.050193754,2.264203111,2.736560896,1.9728693,1.029542097,0,3.304550997,3.53332125
4930503L19Rik,6.770189491,6.994119666,7.658927563,7.398551792,7.334245921,7.265504063,7.704432091,7.194247466
4930505N22Rik,1.651506794,2.264203111,3.096441072,2.554785542,2.368909375,2.305928457,1.687091337,2.842080403
4930507D05Rik,0,2.264203111,2.255963294,3.42647974,2.633868519,2.568292345,1.687091337,2.178242633
4930509G22Rik,3.257985693,2.936742981,3.096441072,2.968297496,2.857634183,2.790205635,2.711532574,3.009353972
4930513N10Rik,3.411056229,4.97412177,5.503801632,5.918500073,4.57955894,4.980602657,5.606781859,6.049442383
4930515G01Rik,2.892361419,3.839316169,4.727462298,4.424812223,4.225228331,4.980602657,4.465363955,4.525919688
4930517E14Rik,1.651506794,0.964193439,1.938247551,1.9728693,0,0.990021039,2.937383043,2.434968089
4930518I15Rik,4.618107928,4.019306936,4.313438592,5.286557687,4.142578419,4.151017534,4.845532959,5.281872698
4930519L02Rik,0,0,2.927693521,2.554785542,1.624219046,0,3.45815989,3.419073943
4930519P11Rik,2.401420696,2.74541698,2.736560896,2.77630642,3.051308336,3.981232466,3.596975923,4.076138795
4930520O04Rik,1.651506794,2.264203111,2.736560896,1.9728693,2.633868519,2.305928457,1.687091337,1.865726534
4930522L14Rik,7.206532731,7.057289713,7.638565436,7.906375041,7.091476745,7.487878018,7.822328274,7.937678742
4930523C07Rik,8.369853999,8.702432384,9.708320951,9.558083301,8.669369567,8.728212323,9.672009986,9.625611587
4930524O07Rik,2.892361419,2.524781453,3.509120784,3.137713623,3.63866916,4.068621226,3.94770773,4.219563117
4930525G20Rik,2.667674102,3.839316169,4.313438592,4.287475537,2.368909375,3.441236399,2.711532574,4.286260155
4930526A20Rik,4.341597482,4.630773111,4.564328613,4.719959095,4.86379765,5.338016374,4.465363955,4.82408794
4930532G15Rik,2.074650594,2.74541698,2.255963294,2.292970411,1.624219046,2.790205635,2.114401213,2.434968089
4930539J05Rik,1.651506794,2.264203111,3.509120784,3.42647974,2.857634183,2.305928457,1.077266385,3.998699243
4930546K05Rik,1.651506794,2.264203111,3.384233317,3.773688629,2.368909375,1.571641822,3.840000937,3.63918141
4930547M16Rik,1.651506794,2.524781453,2.927693521,3.773688629,1.624219046,1.985005555,3.132616228,3.737802088
4930549G23Rik,3.257985693,2.74541698,2.516182617,2.968297496,1.624219046,2.305928457,3.45815989,1.865726534
4930556J24Rik,2.892361419,2.264203111,2.516182617,2.554785542,1.624219046,2.790205635,3.304550997,2.652837165
4930556M19Rik,7.46444366,8.505099043,9.209519494,9.589466517,8.113558304,8.638233974,9.297556812,9.760751817
4930558J18Rik,5.265972325,5.57281851,5.089356119,4.053334092,5.342423066,5.265891805,5.504663867,3.998699243
4930558N01Rik,4.618107928,5.452653491,5.533512723,6.286098543,5.516619647,5.534990448,5.791597285,6.068517243
4930563E18Rik,1.050193754,1.537020172,1.938247551,0.981969675,2.044089349,2.305928457,2.937383043,1.865726534
4930563E22Rik,3.999216326,4.454267698,4.313438592,4.77237795,4.963469991,4.440320587,4.141638214,4.286260155
4930577N17Rik,3.086725277,4.253117746,3.922387411,4.871826203,3.63866916,4.373250014,4.536095438,5.144808521
4930579C12Rik,1.050193754,0,1.938247551,4.053334092,0,0.990021039,2.114401213,3.830110394
4930579G24Rik,6.943359993,7.175892282,7.48736656,7.258565958,7.343526106,7.748249405,7.407056966,6.958966345
4930579K19Rik,1.050193754,3.633625333,3.829632355,4.213571538,3.374675903,4.068621226,3.596975923,4.076138795
4930581F22Rik,7.515994256,7.379111589,7.554115258,8.098268251,7.620430483,7.659551046,7.764584148,7.948015706
4930589O11Rik,2.401420696,2.936742981,4.874009225,4.424812223,2.857634183,2.982491259,4.729595549,4.469632952
4930594M22Rik,2.892361419,3.393653009,5.007033214,5.692324824,3.222033221,3.788767283,5.190658097,5.436702473
4930599N23Rik,1.050193754,0.964193439,1.530203421,3.289309488,1.029542097,0,2.937383043,2.842080403
4931406C07Rik,11.63394297,11.27623219,10.84858166,10.87587108,11.57958152,11.6229331,10.94818531,11.09191416
4931408D14Rik,5.344114559,7.175892282,7.046954377,9.024475906,5.266394682,7.246890063,7.696733629,9.030255533
4931414P19Rik,7.71292277,8.208485429,7.983469408,8.225925701,7.852649017,8.088570098,8.115816263,8.35383825
4931428L18Rik,1.651506794,1.94595129,2.927693521,5.052254449,3.222033221,3.788767283,3.304550997,4.469632952
4931440P22Rik,5.904350097,5.882870983,4.091721638,4.357777476,5.812316981,5.624232049,4.788728556,4.731380815
4932411K12Rik,0,1.94595129,1.530203421,2.77630642,0,0.990021039,1.077266385,0
4932422M17Rik,5.140200072,5.683739742,6.240056521,6.356466003,5.549070101,5.534990448,6.102491985,6.263211125
4933403L11Rik,0,0.964193439,3.096441072,2.292970411,2.044089349,2.305928457,1.077266385,2.842080403
4933404O12Rik,8.610191001,8.679192141,8.43299478,7.698593298,8.856024087,8.673508243,8.449358078,7.725738661
4933405D12Rik,3.675690319,3.839316169,3.829632355,4.053334092,4.225228331,4.068621226,3.596975923,4.350009503
4933405L10Rik,2.667674102,3.25682234,0.959126774,1.560871642,3.222033221,2.790205635,2.443642934,3.294995241
4933406C10Rik,4.738734904,5.811378669,5.241122447,6.54905641,4.57955894,5.024977687,5.639275725,6.627125664
4933406P04Rik,0,2.74541698,3.247501513,3.289309488,2.633868519,2.790205635,3.596975923,3.294995241
4933407K13Rik,4.486467174,5.099465108,5.503801632,5.423977741,5.144267307,5.228430702,5.003645305,5.108406539
4933408J17Rik,0,0,2.736560896,2.292970411,2.368909375,0,2.114401213,2.178242633
4933411K16Rik,3.999216326,3.393653009,3.509120784,2.292970411,2.857634183,2.790205635,3.45815989,2.434968089
4933412E12Rik,5.522744199,5.950987162,6.166112061,6.23097488,5.549070101,5.652793294,5.92936132,6.449354446
4933417C20Rik,2.074650594,1.537020172,3.096441072,3.137713623,1.624219046,2.982491259,3.132616228,3.63918141
4933417O13Rik,2.667674102,0,0,0,3.512702516,0.990021039,0,0
4933421A08Rik,2.401420696,3.1056412,3.829632355,2.968297496,4.303398811,3.152136624,4.536095438,3.009353972
4933421O10Rik,4.341597482,4.390284017,5.128820496,5.250055353,4.44807662,4.788047569,4.845532959,5.436702473
4933424G05Rik,3.411056229,3.633625333,1.530203421,0,3.374675903,1.571641822,3.304550997,1.865726534
4933424G06Rik,2.074650594,1.94595129,2.927693521,1.560871642,1.624219046,1.985005555,2.711532574,1.865726534
4933425B07Rik,6.119599124,6.057820694,6.972985875,6.858837703,6.70177424,6.372530061,7.349303291,6.979267111
4933425D22Rik,1.651506794,3.1056412,1.938247551,2.554785542,0,1.571641822,2.114401213,3.159232406
4933425M03Rik,0,0.964193439,1.938247551,0.981969675,2.633868519,3.152136624,2.114401213,0.911886927
4933427D14Rik,3.791782327,3.740133422,3.624053349,3.873049614,1.624219046,2.568292345,4.312562184,2.842080403
4933427E11Rik,1.050193754,1.537020172,2.927693521,3.137713623,1.029542097,2.568292345,2.711532574,2.178242633
4933430I17Rik,3.549432527,4.019306936,4.091721638,3.666974962,4.054904328,3.303915968,3.840000937,3.830110394
4933431E20Rik,9.052703699,8.474568839,7.865774525,8.244600087,7.891129961,7.974405095,7.625533912,8.033012184
4933431K14Rik,2.401420696,4.323330428,4.313438592,4.919092435,4.756724737,4.151017534,4.667934831,4.525919688
4933433G15Rik,2.667674102,2.936742981,2.255963294,1.9728693,2.633868519,2.305928457,2.443642934,2.178242633
4933434E20Rik,9.499438045,9.403313412,9.276941205,9.750022403,9.678638367,9.704510265,9.317773542,9.63363876
4933437G19Rik,3.899224286,4.57430378,4.620781109,5.052254449,4.914494415,4.934819288,4.536095438,4.525919688
4933439C10Rik,6.489881009,6.614697987,6.59032376,7.303787988,6.730354636,6.580093309,7.056302485,7.150161165
4933439K11Rik,3.791782327,4.101526745,3.922387411,4.213571538,3.374675903,3.566614686,3.840000937,4.219563117
4933440M02Rik,2.667674102,1.537020172,3.624053349,3.289309488,1.624219046,3.303915968,4.141638214,3.294995241
4933440N22Rik,2.074650594,3.740133422,4.727462298,4.77237795,3.512702516,4.504411093,4.390985108,4.993342225
5031415H12Rik,2.074650594,1.94595129,4.313438592,3.137713623,1.029542097,0.990021039,4.047929096,3.916866015
5031425E22Rik,8.415813265,8.631557448,8.784523243,9.244541008,8.534063786,8.790589123,8.775950878,8.965587156
5031434O11Rik,5.65125739,5.761669828,4.675107557,5.579170788,5.580806677,5.838301235,5.052719839,5.798395178
5031439G07Rik,11.13482792,11.40778687,11.83146896,11.82170205,11.34791105,11.53744297,11.68680319,11.92464715
